issues_title,issues_created_at,issues_thread_id,issues_comment_id,issues_comment_type,issues_comment_text,issues_comment_author,issues_time_to_close,issues_time_to_first_response,issues_no_of_comments,issues_commits,issues_checks,issues_files_changed,issues_lines_changed
No package mactching ros-galactic-desktop available  for AWSIM-stable branch in Ubuntu 22.04,2023-01-04T05:49:49Z,1511417351,1370513026.0,reply,"@patelabhay-12 
According to [this issue](https://github.com/koide3/ndt_omp/issues/47), your PCL version is much newer than we expected? Could you share your PCL version? 

```
$ dpkg -l |grep pcl
```
Have you manually installed PCL in Ubuntu22.04? (should be automatically installed with our Autoware setup) ",shmpwk,1392336.0,297.0,30,0,0,0,0
No package mactching ros-galactic-desktop available  for AWSIM-stable branch in Ubuntu 22.04,2023-01-04T06:49:59Z,1511417351,1370544247.0,reply,"![image](https://user-images.githubusercontent.com/89857716/210499461-71bcde79-11d5-484c-a4d4-bba0ea7db9c4.png)
",patelabhay-12,1392336.0,297.0,30,0,0,0,0
No package mactching ros-galactic-desktop available  for AWSIM-stable branch in Ubuntu 22.04,2023-01-04T07:01:59Z,1511417351,1370550843.0,reply,We don't use `pcl-tools` and `python3-pcl`. Could you remove these pakages by `sudo apt remove pcl-tools python3-pcl` ? ,shmpwk,1392336.0,297.0,30,0,0,0,0
No package mactching ros-galactic-desktop available  for AWSIM-stable branch in Ubuntu 22.04,2023-01-04T07:04:52Z,1511417351,1370552944.0,reply,"FYI, this is our environment. 
![image (4)](https://user-images.githubusercontent.com/42209144/210501342-8869bbe5-5517-4639-9d03-306a325b860e.png)

(We might also need `ros-humble-perception-pcl` which should be installed by `rosdep install -y --from-paths src --ignore-src --rosdistro $ROS_DISTRO`)",shmpwk,1392336.0,297.0,30,0,0,0,0
No package mactching ros-galactic-desktop available  for AWSIM-stable branch in Ubuntu 22.04,2023-01-04T07:38:45Z,1511417351,1370575151.0,reply,"I did the same for installation of ros-humble-perception-pcl , but its not showing ??
![Screenshot from 2023-01-04 13-08-06](https://user-images.githubusercontent.com/89857716/210506189-665c1a10-2dce-454e-b0d7-4a1c96a457a0.png)
",patelabhay-12,1392336.0,297.0,30,0,0,0,0
No package mactching ros-galactic-desktop available  for AWSIM-stable branch in Ubuntu 22.04,2023-01-04T07:45:24Z,1511417351,1370579445.0,reply,"It seems `pcl-tools` and `python3-pcl` are succeeded to delete.
As for `ros-humble-perception-pcl `, it is not related to your error at least for now. (Perhaps it might cause the other perception pakage error later on.)

Could you try this under `~/autoware/`?
```
rm build/ndt_omp/ install/share/ndt_omp/ install/include/ndp_omp -rf 
```
and then colcon build again?",shmpwk,1392336.0,297.0,30,0,0,0,0
No package mactching ros-galactic-desktop available  for AWSIM-stable branch in Ubuntu 22.04,2023-01-04T07:57:18Z,1511417351,1370587311.0,reply,"did the same & also getting same errors.
![Screenshot from 2023-01-04 13-26-45](https://user-images.githubusercontent.com/89857716/210509018-852643fa-7d42-4954-969b-646321751c1e.png)
![Screenshot from 2023-01-04 13-25-36](https://user-images.githubusercontent.com/89857716/210509052-17e03238-3394-4a5f-aea5-8fd50603e46f.png)
",patelabhay-12,1392336.0,297.0,30,0,0,0,0
No package mactching ros-galactic-desktop available  for AWSIM-stable branch in Ubuntu 22.04,2023-01-04T08:26:48Z,1511417351,1370612693.0,reply,"@patelabhay-12 
Could you try manually  `sudo apt install ros-humble-perception-pcl` ? (This is not good way but not harmful to your environment.)

(For my memo: the status looks good https://repo.ros2.org/status_page/ros_humble_default.html)",shmpwk,1392336.0,297.0,30,0,0,0,0
No package mactching ros-galactic-desktop available  for AWSIM-stable branch in Ubuntu 22.04,2023-01-04T08:52:56Z,1511417351,1370634506.0,reply,"![Screenshot from 2023-01-04 14-19-41](https://user-images.githubusercontent.com/89857716/210517727-21bf6a17-4453-47b7-b7dd-f6b8e7ed8dbf.png)
![Screenshot from 2023-01-04 14-19-41](https://user-images.githubusercontent.com/89857716/210517760-e966d825-e410-4566-813f-1e7914b6c7ca.png)



![Screenshot from 2023-01-04 14-21-29](https://user-images.githubusercontent.com/89857716/210518036-f8c227b6-9ee9-4a75-8d02-6b1ae8646b0e.png)

ros-humble-perception-pcl is installed successfully, after that i try same and getting same errors

",patelabhay-12,1392336.0,297.0,30,0,0,0,0
No package mactching ros-galactic-desktop available  for AWSIM-stable branch in Ubuntu 22.04,2023-01-04T08:54:41Z,1511417351,1370636130.0,reply,"same error

![image](https://user-images.githubusercontent.com/89857716/210518575-def76184-20eb-4690-a8bb-c9751b62a0fe.png)
",patelabhay-12,1392336.0,297.0,30,0,0,0,0
No package mactching ros-galactic-desktop available  for AWSIM-stable branch in Ubuntu 22.04,2023-01-04T08:58:15Z,1511417351,1370639389.0,reply,"@patelabhay-12 

In your error log, I found your build depends `/usr/local/include/pcl-1.13 ......` which is newer than we expected (we expect 1.12).
So you should remove it.  ~~Now I investigate how to remove it ....... or do you know it?~~",shmpwk,1392336.0,297.0,30,0,0,0,0
No package mactching ros-galactic-desktop available  for AWSIM-stable branch in Ubuntu 22.04,2023-01-04T09:05:34Z,1511417351,1370647476.0,reply,"@patelabhay-12 
You can remove it directly by
```
sudo rm /usr/local/include/pcl-1.13/ -rf
```

FYI, I have experienced the similar situation and I was taught to do that before ([japanese issues](https://github.com/jsk-ros-pkg/jsk_recognition/issues/2505#issuecomment-633787027) ).


After remove it, be sure not to exist pcl-1.13. 
You can confirm it by
```
locate pcl_  |grep 1.13
locate libpcl_  |grep 1.13
```
without output.",shmpwk,1392336.0,297.0,30,0,0,0,0
No package mactching ros-galactic-desktop available  for AWSIM-stable branch in Ubuntu 22.04,2023-01-04T09:16:54Z,1511417351,1370660653.0,reply,"I removed it by sudo rm /usr/local/include/pcl-1.13/ -rf
then try colcon build, now its showing that fatal error: pcl/point_types.h: No such file or directory



![error1](https://user-images.githubusercontent.com/89857716/210522641-b2c2042e-3d78-486a-8fd4-aa1770646e8a.png)
![error2](https://user-images.githubusercontent.com/89857716/210522679-7dfc4484-ee81-4063-8ca1-04268fc295b7.png)
",patelabhay-12,1392336.0,297.0,30,0,0,0,0
No package mactching ros-galactic-desktop available  for AWSIM-stable branch in Ubuntu 22.04,2023-01-04T09:20:10Z,1511417351,1370664636.0,reply,"OK, in that situation, you have to execute `rm build install log  -rf` under `~/autoware` to remove the previous pcl build dependency.",shmpwk,1392336.0,297.0,30,0,0,0,0
No package mactching ros-galactic-desktop available  for AWSIM-stable branch in Ubuntu 22.04,2023-01-04T09:22:52Z,1511417351,1370670580.0,reply,"rm build install log  -rf 
after this, Shall I give colcon build",patelabhay-12,1392336.0,297.0,30,0,0,0,0
No package mactching ros-galactic-desktop available  for AWSIM-stable branch in Ubuntu 22.04,2023-01-04T09:23:21Z,1511417351,1370671719.0,reply,YES!,shmpwk,1392336.0,297.0,30,0,0,0,0
No package mactching ros-galactic-desktop available  for AWSIM-stable branch in Ubuntu 22.04,2023-01-04T09:28:08Z,1511417351,1370681244.0,reply,"![image](https://user-images.githubusercontent.com/89857716/210524298-99930d87-348f-4275-8b92-e01c8c7f19a3.png)

now iot is showing error in Cmake list
",patelabhay-12,1392336.0,297.0,30,0,0,0,0
No package mactching ros-galactic-desktop available  for AWSIM-stable branch in Ubuntu 22.04,2023-01-04T09:29:34Z,1511417351,1370682708.0,reply,"You need ` sudo rm  /usr/share/pcl-1.13/  -rf` , `rm build install log  -rf`, colcon build

After remove it, be sure not to exist pcl-1.13.
You can confirm it by
```
locate pcl_  |grep 1.13
locate libpcl_  |grep 1.13
```
without any output.",shmpwk,1392336.0,297.0,30,0,0,0,0
No package mactching ros-galactic-desktop available  for AWSIM-stable branch in Ubuntu 22.04,2023-01-04T09:41:48Z,1511417351,1370696053.0,reply,"after giving  sudo rm  /usr/share/pcl-1.13/  -rf
and rm build install log  -rf

and then i  locate pcl by locate libpcl_  |grep 1.13
it is showing PCL 1.13 , i think these are not removed so we got errors

![image](https://user-images.githubusercontent.com/89857716/210526703-d7dc1b09-163b-48fe-95c2-b8a9571f9fde.png)

![image](https://user-images.githubusercontent.com/89857716/210526779-dd3cba97-9660-42f9-be5a-6be4930d8987.png)
",patelabhay-12,1392336.0,297.0,30,0,0,0,0
No package mactching ros-galactic-desktop available  for AWSIM-stable branch in Ubuntu 22.04,2023-01-04T09:43:54Z,1511417351,1370698196.0,reply,Your pcl under home directory is basically not depended and do not have to remove them.,shmpwk,1392336.0,297.0,30,0,0,0,0
chore(pre-commit workflows): add comments to recommend using pre-commit.ci,2022-12-22T06:15:56Z,1507330575,,,,kenji-miyake,,,0,1,0,2,4
DevOps Dojo: ROS Node Documentation (Phase 1),2023-01-11T02:00:56Z,1506986879,1378146661.0,comment,Replaced with https://github.com/autowarefoundation/autoware.universe/issues/2630.,kaspermeck-arm,1740835.0,1740807.0,1,0,0,0,0
DevOps Dojo: ROS Node Configuration (Phase 1),2023-01-11T02:00:07Z,1506977684,1378146123.0,comment,Replaced with https://github.com/autowarefoundation/autoware.universe/issues/2631.,kaspermeck-arm,1741558.0,1741491.0,1,0,0,0,0
ci(pre-commit): autoupdate,2022-12-12T17:29:27Z,1492390081,,,,pre-commit-ci[bot],,,0,1,0,1,10
chore(release): update galactic branch,2022-12-19T10:52:57Z,1491559630,1357454712.0,comment,"All related PRs have been merged. 
Also, I tested this with AWSIM and works as I expected.",shmpwk,608906.0,605146.0,1,1,0,1,4
ci: add workaround for galactic eol,2022-12-12T08:39:16Z,1491279496,1346094381.0,reply,Related: https://github.com/autowarefoundation/autoware/discussions/2622#discussioncomment-4375825,kenji-miyake,8481980.0,1210.0,2,1,0,1,2
ci: add workaround for galactic eol,2022-12-12T08:40:27Z,1491279496,1346095619.0,reply,"In addition to `vcs-import`, there are some lines that use `rosdep update`.
https://github.com/autowarefoundation/autoware/blob/9da9b5e25d40b5c9d4d7141ef807325de2077bcf/.github/workflows/build-main.yaml#L41",kenji-miyake,8481980.0,1210.0,2,1,0,1,2
Source installation failed: ndt_omp ,2022-12-09T01:34:03Z,1485271028,1343720820.0,reply,"@cjffly Was your Ubuntu 22.04 clean-installed? Or was upgraded from 20.04? I guess there are some issues with your environment.
My gcc version is also `gcc (Ubuntu 11.3.0-1ubuntu1~22.04) 11.3.0`, but can successfully build ndt_omp.",kenji-miyake,210280.0,21972.0,4,0,0,0,0
Source installation failed: ndt_omp ,2022-12-09T18:07:25Z,1485271028,1344609245.0,comment,"> @cjffly Was your Ubuntu 22.04 clean-installed? Or was upgraded from 20.04? I guess there are some issues with your environment. My gcc version is also `gcc (Ubuntu 11.3.0-1ubuntu1~22.04) 11.3.0`, but can successfully build ndt_omp.

You are right, mine is upgraded from 20.04. Not sure if there is quick fix or I have to reinstall 22.04 from scratch.",cjffly,210280.0,21972.0,4,0,0,0,0
Source installation failed: ndt_omp ,2022-12-10T16:27:10Z,1485271028,1345299874.0,reply,"I guess there is some cache remaining, or your environment variable is wrong. Please check them.
@cjffly If it's not a bug, can I close this issue? Or can I convert this issue to a discussion thread?",kenji-miyake,210280.0,21972.0,4,0,0,0,0
Source installation failed: ndt_omp ,2022-12-10T17:17:54Z,1485271028,1345338786.0,comment,"> I guess there is some cache remaining, or your environment variable is wrong. Please check them.
> @cjffly If it's not a bug, can I close this issue? Or can I convert this issue to a discussion thread?

Maybe concert into issue would work. I will try to fix my environment and update here later",cjffly,210280.0,21972.0,4,0,0,0,0
fix(.webauto-ci): update Webauto CI for humble,2022-12-05T01:58:12Z,1475404658,1336623264.0,comment,"I'm testing this on TIER IV Evaluator before making it ""Ready for review"".",mitsudome-r,365667.0,47.0,2,1,0,1,2
fix(.webauto-ci): update Webauto CI for humble,2022-12-09T07:31:42Z,1475404658,1343953500.0,comment,I confirmed that the build is passing in evaluator so merging this PR.,mitsudome-r,365667.0,47.0,2,1,0,1,2
fix(.webauto-ci): update Webauto CI for humble,2022-12-05T01:55:09Z,1475402507,,,,mitsudome-r,,,0,1,0,1,2
ci(pre-commit-ansible): autoupdate,2022-12-04T00:10:46Z,1474287677,,,,awf-autoware-bot[bot],,,0,1,0,1,2
chore: update tool versions,2022-12-15T14:00:37Z,1473603040,1353136818.0,reply,"This issue was resolved.
https://github.com/autowarefoundation/autoware/pull/3099#discussion_r1038274845",kenji-miyake,9778543.0,1087020.0,2,1,0,2,4
chore: update tool versions,2022-12-15T14:01:40Z,1473603040,1353138278.0,reply,"CI for just in case: https://github.com/autowarefoundation/autoware/actions/runs/3704789294
-> Failed. :pleading_face: 

Will wait until aarch64.whl is available on https://pypi.org/project/clang-format/15.0.6/#files like https://pypi.org/project/clang-format/14.0.6/#files.
-> https://pypi.org/project/clang-format/16.0.0/#files",kenji-miyake,9778543.0,1087020.0,2,1,0,2,4
ci(update-tool-versions): update clang-format version check,2022-12-02T03:06:00Z,1472242213,1334705022.0,comment,https://github.com/autowarefoundation/autoware/actions/runs/3598504381,kenji-miyake,86419.0,29.0,2,2,0,3,11
ci(update-tool-versions): update clang-format version check,2022-12-02T03:07:40Z,1472242213,1334706275.0,comment,"Worked: https://github.com/autowarefoundation/autoware/compare/fd1e4cd6a7b03cfb5a80217b247e052d246272bb..e680f691835c33115ab3e62bc37ad7052e8da92b

![image](https://user-images.githubusercontent.com/31987104/205206176-8785e1da-c763-4378-a3bc-faa86559ced4.png)
",kenji-miyake,86419.0,29.0,2,2,0,3,11
ci(mirror-main-branch): add a new workflow to mirror the main branch to the main distro branch,2022-12-01T13:27:56Z,1471259379,1333771455.0,comment,"I've tested in another repository, and it worked.
![image](https://user-images.githubusercontent.com/31987104/205064751-6ad1789a-443f-42af-8fe5-f9e941eab5c6.png)
",kenji-miyake,46676.0,2359.0,1,1,0,1,15
Remove tier4_ad_api_adaptor,2022-12-01T08:43:46Z,1470908957,,,,isamu-takagi,,,0,0,0,0,0
ci(pre-commit): update commit message,2022-12-01T02:39:25Z,1470569342,,,,kenji-miyake,,,0,1,0,1,2
docs(ansible): simplify manual installation steps,2022-11-30T17:01:58Z,1469954901,,,,kenji-miyake,,,0,1,0,6,24
ci: refactor workflows to be OS/distro independent like #3087,2022-11-30T15:53:21Z,1469859292,,,,kenji-miyake,,,0,3,0,7,108
ci: remove Humble CI workflows,2022-11-30T14:36:18Z,1469741232,,,,kenji-miyake,,,0,1,0,4,210
ci(docker-build-and-push): fix the order of steps,2022-11-30T14:22:28Z,1469717817,,,,kenji-miyake,,,0,1,0,2,12
feat(ansible): verify OS before running playbooks,2022-11-30T13:16:19Z,1469616967,1332140595.0,comment,"Since it's a very simple implementation for now, any reviews are welcome!",kenji-miyake,51062.0,279.0,7,2,0,2,11
feat(ansible): verify OS before running playbooks,2022-11-30T14:07:43Z,1469616967,1332203796.0,reply,"How about using ansible_distribution_xxx variables?
```
❯ ansible -m setup localhost | grep distribution
/usr/lib/python3/dist-packages/paramiko/transport.py:236: CryptographyDeprecationWarning: Blowfish has been deprecated
  ""class"": algorithms.Blowfish,
[WARNING]: No inventory was parsed, only implicit localhost is available
        ""ansible_distribution"": ""Ubuntu"",
        ""ansible_distribution_file_parsed"": true,
        ""ansible_distribution_file_path"": ""/etc/os-release"",
        ""ansible_distribution_file_variety"": ""Debian"",
        ""ansible_distribution_major_version"": ""22"",
        ""ansible_distribution_release"": ""jammy"",
        ""ansible_distribution_version"": ""22.04"",
```",wep21,51062.0,279.0,7,2,0,2,11
feat(ansible): verify OS before running playbooks,2022-11-30T14:09:10Z,1469616967,1332205895.0,comment,"Oh, it's a good idea! Thanks.",kenji-miyake,51062.0,279.0,7,2,0,2,11
feat(ansible): verify OS before running playbooks,2022-11-30T14:13:20Z,1469616967,1332211357.0,reply,"I have never used it, but  ""ansible.builtin.meta: end_play"" might fit what you want to do.
https://docs.ansible.com/ansible/latest/collections/ansible/builtin/meta_module.html",0x126,51062.0,279.0,7,2,0,2,11
feat(ansible): verify OS before running playbooks,2022-11-30T15:35:12Z,1469616967,1332356048.0,comment,"Since `end_play` succeeds the play (and cannot set a message), `ansible.builtin.fail` would be better?

https://docs.ansible.com/ansible/latest/collections/ansible/builtin/fail_module.html#ansible-collections-ansible-builtin-fail-module

```
TASK [Verify OS] *********************************************************************************************************************************

PLAY RECAP ***************************************************************************************************************************************
localhost                  : ok=1    changed=0    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   

Completed.
```",kenji-miyake,51062.0,279.0,7,2,0,2,11
feat(ansible): verify OS before running playbooks,2022-11-30T17:19:48Z,1469616967,1332494942.0,comment,I'll merge this tomorrow (after getting more feedback from my colleagues) and replace `20.04` with `22.04`.,kenji-miyake,51062.0,279.0,7,2,0,2,11
feat(ansible): verify OS before running playbooks,2022-12-01T01:00:25Z,1469616967,1332990994.0,reply,LGTM,yukkysaito,51062.0,279.0,7,2,0,2,11
ci(docker-build-and-push): use dpkg --print-architecture,2022-11-30T12:52:57Z,1469589594,,,,kenji-miyake,,,0,1,0,2,18
ci: refactor workflows,2022-11-30T12:10:32Z,1469532382,1332052868.0,comment,"Testing:
- https://github.com/autowarefoundation/autoware/actions/runs/3583297023

Worked.
![image](https://user-images.githubusercontent.com/31987104/204798151-d25b2727-b447-4a26-9639-505537bbabcb.png)
",kenji-miyake,7289.0,66.0,1,2,0,4,85
WIP: test Rolling,2022-11-30T14:00:33Z,1469516819,1332194158.0,comment,I'll replace `humble` with `rolling` after https://github.com/autowarefoundation/autoware/pull/2692 is merged.,kenji-miyake,18518625.0,7315.0,2,3,0,6,95
WIP: test Rolling,2022-11-30T14:20:17Z,1469516819,1332221118.0,comment,"Test results:
- https://github.com/autowarefoundation/autoware/actions/runs/3584095820
  - -> https://github.com/autowarefoundation/autoware/actions/runs/3584097375/jobs/6030331797

![image](https://user-images.githubusercontent.com/31987104/204825155-3e7b329e-2fb5-440a-9e77-8526bc1937c6.png)

- https://github.com/autowarefoundation/autoware/actions/runs/3584114516
  - -> https://github.com/autowarefoundation/autoware/actions/runs/3584115646/jobs/6030373665

![image](https://user-images.githubusercontent.com/31987104/204825230-e5ad7174-91ed-4c36-8229-4b1e9b98df99.png)

- https://github.com/autowarefoundation/autoware/actions/runs/3584419664
  - -> https://github.com/autowarefoundation/autoware/actions/runs/3584421257

![image](https://user-images.githubusercontent.com/31987104/204831861-1f5af495-dab8-459f-8183-650605ea2e5a.png)

- https://github.com/autowarefoundation/autoware/actions/runs/3584421405
  - -> https://github.com/autowarefoundation/autoware/actions/runs/3584422298

![image](https://user-images.githubusercontent.com/31987104/204831835-47aeae7f-19b4-4aa3-b1de-1de5d2bedd8e.png)
",kenji-miyake,18518625.0,7315.0,2,3,0,6,95
chore(.gitignore): ignore CodeChecker files,2022-11-30T11:04:19Z,1469447295,,,,kenji-miyake,,,0,1,0,1,3
build(CUDA): upgrade CUDA versions,2023-04-07T04:38:04Z,1469440019,1499926163.0,comment,"Docker CI:
- https://github.com/autowarefoundation/autoware/actions/runs/4635477344
- https://github.com/autowarefoundation/autoware/actions/runs/4635477685",kenji-miyake,18522215.0,11036342.0,2,3,0,3,33
build(CUDA): upgrade CUDA versions,2023-09-05T15:32:20Z,1469440019,1706847144.0,reply,"https://github.com/orgs/autowarefoundation/discussions/3651#discussioncomment-6897536

Finally

```console
mfc@mfc-leo:~$ find-cuda-versions --cuda 12.0 --os ubuntu2204
[cudnn x86_64]
8.8.0.121-1+cuda12.0
8.8.1.3-1+cuda12.0

[cudnn sbsa]
8.8.0.121-1+cuda12.0
8.8.1.3-1+cuda12.0

[nvinfer x86_64]
8.6.0.12-1+cuda12.0
8.6.1.6-1+cuda12.0

[nvinfer sbsa]
8.6.2.2-1+cuda12.0

[tensorrt x86_64]
8.6.0.12-1+cuda12.0
8.6.1.6-1+cuda12.0

[tensorrt sbsa]
8.6.2.2-1+cuda12.0

```",xmfcx,18522215.0,11036342.0,2,3,0,3,33
Transition to Humble,2022-11-30T10:22:40Z,1469273401,1331932180.0,comment,"I've heard that we would like to merge https://github.com/autowarefoundation/autoware.universe/pull/2370 before branching out galactic.
We will wait until tomorrow before starting the above tasks.",mitsudome-r,,5132.0,1,0,0,0,0
Rviz2 core dumped issue,2022-11-29T04:08:47Z,1467417160,,,,TZECHIN6,,,0,0,0,0,0
Create api for vehicle status,2023-01-27T07:14:48Z,1557557091,1406111586.0,reply,"For `target_velocity` and `target_acceleration`, It might be better to separate these as vehicle command message.
For `geo_point`, this cannot be provided if the map only has local coordinates.",isamu-takagi,19708387.0,5191083.0,5,0,0,0,0
Create api for vehicle status,2023-01-31T05:39:38Z,1557557091,1409793694.0,comment,"> For `target_velocity` and `target_acceleration`, It might be better to separate these as vehicle command message. For `geo_point`, this cannot be provided if the map only has local coordinates.

Sorry for late reply, I miss the message.
I agree that we should move the `target_velocity` and `target_acceleration` to vehicle_command.
We should just put in the current vehicle status data

For the `geo_point` I think we might able to convert from MGRS to the global longitude and latitude ",tkhmy,19708387.0,5191083.0,5,0,0,0,0
Create api for vehicle status,2023-02-01T04:39:49Z,1557557091,1411454155.0,comment,"I created the document for vehicle status
https://autowarefoundation.github.io/autoware-documentation/pr-312/design/autoware-interfaces/ad-api/list/api/vehicle/",tkhmy,19708387.0,5191083.0,5,0,0,0,0
Create api for vehicle status,2023-02-01T05:41:34Z,1557557091,1411496744.0,reply,"> For the geo_point I think we might able to convert from MGRS to the global longitude and latitude

According to [the lanelet2_extension documentation](https://github.com/autowarefoundation/autoware_common/tree/main/tmp/lanelet2_extension#io), Autoware works in a local coordinate system independent of MGRS by setting `local_x` and `local_y`.",isamu-takagi,19708387.0,5191083.0,5,0,0,0,0
Create api for vehicle status,2023-06-26T07:50:49Z,1557557091,1606904504.0,reply,"I forgot the API to control doors. I have three suggestions.

1. array command
```yaml
message:
  - NONE
  - CLOSE
  - CLOSE
  - NONE
```

2. index command
```yaml
message:
  - { index: 1, command: CLOSE }
  - { index: 2, command: CLOSE }
```

3. role command
```yaml
message:
  - { role: GET_ON, command: CLOSE }
```",isamu-takagi,19708387.0,5191083.0,5,0,0,0,0
feat(docker): add opencl vendor,2022-11-25T08:05:18Z,1464172580,,,,angry-crab,,,0,2,0,1,5
Rviz2 drops to 1-5fps when enabling pointcloud2 topic in planning simulation tutorial,2022-11-29T16:54:59Z,1463225925,1330959199.0,reply,@TZECHIN6 please post your question here https://github.com/orgs/autowarefoundation/discussions/categories/q-a for faster assistance,BonoloAWF,1318846.0,450235.0,3,0,0,0,0
Rviz2 drops to 1-5fps when enabling pointcloud2 topic in planning simulation tutorial,2022-11-30T01:42:47Z,1463225925,1331538360.0,comment,"@BonoloAWF Thanks for the advice, will do it now.",TZECHIN6,1318846.0,450235.0,3,0,0,0,0
Rviz2 drops to 1-5fps when enabling pointcloud2 topic in planning simulation tutorial,2022-12-09T18:11:24Z,1463225925,1344612640.0,comment,DDS Tuning fix the problem.,TZECHIN6,1318846.0,450235.0,3,0,0,0,0
